Tiger Woods PGA Tour 07;XB;2006;Sports;Electronic Arts;0,13;0,05;0,00;0,01;0,19;81,00;21,00;6,80;6;EA Redwood Shores;E
Disney's Meet the Robinsons;Wii;2007;Action;Disney Interactive Studios;0,17;0,00;0,00;0,01;0,19;62,00;11,00;6,30;4;Buena Vista Games;E10+
Sword Art Online: Hollow Realization;PS4;2016;Role-Playing;Namco Bandai Games;0,06;0,02;0,10;0,02;0,19;69,00;32,00;7,70;52;Bandai Namco Games;T
Star Wars: The Clone Wars & Tetris Worlds;XB;2002;Misc;Microsoft Game Studios;0,14;0,04;0,00;0,01;0,19;;;;;;
The Lord of the Rings: War in the North;PC;2011;Action;Warner Bros. Interactive Entertainment;0,05;0,11;0,00;0,03;0,19;66,00;21,00;7,10;289;Snowblind Studios;M
The Bee Game;DS;2007;Adventure;Midway Games;0,17;0,00;0,00;0,01;0,19;;;tbd;;Independent Arts;E
SBK X: Superbike World Championship;X360;2010;Racing;Black Bean Games;0,10;0,07;0,00;0,02;0,19;74,00;13,00;8,30;8;Milestone S.r.l;E10+
Rango: The Video Game;PS3;2011;Action;Electronic Arts;0,07;0,09;0,00;0,03;0,19;65,00;23,00;6,40;7;Behaviour Interactive;E10+
EverQuest Online Adventures: Frontiers;PS2;2003;Role-Playing;Sony Online Entertainment;0,09;0,07;0,00;0,02;0,19;77,00;16,00;8,50;17;Sony Online Entertainment;T
Godzilla (2015);PS4;2014;Action;Namco Bandai Games;0,11;0,03;0,02;0,03;0,19;;;;;;
Fairy Fencer F;PS3;2013;Role-Playing;Nippon Ichi Software;0,05;0,03;0,09;0,02;0,19;65,00;31,00;7,40;50;Compile Heart;T
Shadows of the Damned;X360;2011;Action;Electronic Arts;0,10;0,06;0,01;0,02;0,19;76,00;76,00;8,40;139;Grasshopper Manufacture;M
Treasures of the Deep;PS;1997;Action;Namco Bandai Games;0,10;0,07;0,00;0,01;0,19;;;;;;
Phantasy Star Online Ver. 2;DC;2001;Role-Playing;Sega;0,00;0,00;0,19;0,00;0,19;80,00;10,00;8,90;18;Sonic Team;T
Cabela's Survival: Shadows of Katmai;PS3;2011;Sports;Activision;0,11;0,05;0,00;0,02;0,18;;;7,40;5;Activision;T
Hot Wheels: Battle Force 5;Wii;2009;Racing;Activision;0,17;0,00;0,00;0,01;0,18;;;tbd;;Sidhe Interactive;E10+
Go Play: Lumberjacks;Wii;2009;Simulation;Majesco Entertainment;0,17;0,00;0,00;0,01;0,18;;;tbd;;Panic Button;E
Fight Club;PS2;2004;Fighting;Vivendi Games;0,09;0,07;0,00;0,02;0,18;36,00;28,00;4,40;22;Genuine Games;M
Samurai Warriors: State of War;PSP;2005;Action;Tecmo Koei;0,07;0,00;0,11;0,01;0,18;64,00;30,00;6,40;8;Omega Force;T
Cabela's Survival: Shadows of Katmai;X360;2011;Sports;Activision;0,14;0,03;0,00;0,01;0,18;;;3,50;6;Activision;T
Dragon Blade: Wrath of Fire;Wii;2007;Action;D3Publisher;0,17;0,00;0,00;0,01;0,18;51,00;19,00;7,50;17;D3Publisher;T
Guilty Gear Xrd: Sign;PS3;2014;Fighting;Arc System Works;0,10;0,00;0,07;0,02;0,18;;;;;;
Dance Dance Revolution: Disney Grooves;Wii;2009;Simulation;Konami Digital Entertainment;0,17;0,00;0,00;0,01;0,18;;;tbd;;Konami;E
Camping Mama: Outdoor Adventures;DS;2011;Simulation;505 Games;0,12;0,05;0,00;0,02;0,18;51,00;5,00;tbd;;Racjin;E
Harvest Moon: A Wonderful Life Special Edition;PS2;2004;Simulation;505 Games;0,09;0,07;0,00;0,02;0,18;;;8,90;54;Marvelous;E
Sports Illustrated for Kids: Football;GBA;2003;Sports;BAM! Entertainment;0,13;0,05;0,00;0,00;0,18;;;;;;
The Munchables;Wii;2009;Action;Namco Bandai Games;0,17;0,00;0,00;0,01;0,18;71,00;33,00;8,20;5;Now Production;E
How to Train Your Dragon 2;Wii;2014;Adventure;Little Orbit;0,04;0,13;0,00;0,01;0,18;;;tbd;;Torus Games;E10+
.hack//Quarantine Part 4: The Final Chapter;PS2;2003;Role-Playing;Atari;0,09;0,07;0,00;0,02;0,18;;;;;;
The Smurfs 2;DS;2013;Platform;Ubisoft;0,00;0,17;0,00;0,01;0,18;;;tbd;;WayForward;E
Close Combat: First to Fight;XB;2005;Shooter;Take-Two Interactive;0,14;0,04;0,00;0,01;0,18;69,00;46,00;7,80;10;Destineer;T
Indiana Jones and the Emperor's Tomb;XB;2003;Action;LucasArts;0,14;0,04;0,00;0,01;0,18;73,00;43,00;8,60;17;Double Helix Games;T
Buffy the Vampire Slayer: Chaos Bleeds;PS2;2003;Action;Vivendi Games;0,09;0,07;0,00;0,02;0,18;72,00;27,00;8,90;47;Eurocom Entertainment Software;T
Remington Super Slam Hunting: North America;Wii;2010;Sports;Mastiff;0,17;0,00;0,00;0,01;0,18;;;tbd;;Jack of All Games;T
Reel Fishing II;PS;2000;Sports;Victor Interactive;0,10;0,07;0,00;0,01;0,18;;;;;;
Battle of Giants: Dinosaurs Strike;Wii;2010;Strategy;Ubisoft;0,14;0,03;0,00;0,01;0,18;;;tbd;;Ubisoft Quebec;E10+
Ty the Tasmanian Tiger;XB;2002;Platform;Electronic Arts;0,14;0,04;0,00;0,01;0,18;68,00;13,00;8,50;11;Krome Studios;E
Imagine: Babyz Fashion;DS;2009;Simulation;Ubisoft;0,17;0,00;0,00;0,01;0,18;;;tbd;;Ubisoft;E
Dead or Alive;SAT;1997;Fighting;Tecmo Koei;0,00;0,00;0,18;0,00;0,18;;;;;;
Active Health with Carol Vorderman;DS;2009;Sports;Nintendo;0,00;0,18;0,00;0,01;0,18;;;;;;
Driving Emotion Type-S;PS2;2000;Racing;Electronic Arts;0,04;0,03;0,11;0,01;0,18;55,00;18,00;tbd;;Escape;E
Heavy Fire: Afghanistan;PS3;2011;Shooter;Unknown;0,17;0,00;0,00;0,02;0,18;39,00;5,00;3,30;16;Teyon;T
Siren;PS2;2003;Adventure;Sony Computer Entertainment;0,09;0,07;0,00;0,02;0,18;72,00;48,00;7,80;41;SCE Japan Studio;M
NARC;XB;2005;Shooter;Midway Games;0,14;0,04;0,00;0,01;0,18;51,00;27,00;2,80;6;Point of View;M
Driver: San Francisco;PC;2011;Racing;Ubisoft;0,05;0,10;0,00;0,03;0,18;80,00;11,00;7,00;332;Ubisoft Reflections;T
Just Dance 2017;Wii;2016;Misc;Ubisoft;0,06;0,11;0,00;0,01;0,18;;;tbd;;Ubisoft Paris;E10+
NASCAR Unleashed;Wii;2011;Racing;Activision;0,17;0,00;0,00;0,01;0,18;;;tbd;;Firebrand Games;E
Super Robot Taisen J;GBA;2005;Strategy;Banpresto;0,00;0,00;0,18;0,00;0,18;;;;;;
Shape Up;XOne;2014;Misc;Ubisoft;0,08;0,09;0,00;0,01;0,18;58,00;6,00;8,30;28;Ubisoft Montreal;E
Nep League DS;DS;2007;Sports;Jaleco;0,00;0,00;0,18;0,00;0,18;;;;;;
Happy Cooking;DS;2006;Simulation;Ubisoft;0,17;0,00;0,00;0,01;0,18;;;tbd;;Ubisoft;E
Ar tonelico 2: Melody of Metafalica;PS2;2007;Role-Playing;Nippon Ichi Software;0,04;0,03;0,11;0,01;0,18;;;;;;
Cars: Race-O-Rama;PS3;2009;Racing;THQ;0,14;0,03;0,00;0,02;0,18;61,00;5,00;tbd;;Incinerator Games;E
Jewel Master: Cradle of Athena;DS;2010;Puzzle;Storm City Games;0,17;0,00;0,00;0,01;0,18;;;tbd;;CokeM Interactive;E10+
Saw II: Flesh & Blood;PS3;2010;Action;Konami Digital Entertainment;0,10;0,06;0,00;0,02;0,18;;;;;;
Hidden Mysteries: Vampire Secrets;DS;2010;Adventure;Astragon;0,06;0,11;0,00;0,02;0,18;;;tbd;;Gunnar Games;E10+
Casper: Friends Around the World;PS;2000;Action;TDK Core;0,10;0,07;0,00;0,01;0,18;;;;;;
Jurassic Park III: Island Attack;GBA;2001;Adventure;Konami Digital Entertainment;0,13;0,05;0,00;0,00;0,18;57,00;6,00;tbd;;Konami;E
Jikkyou Powerful Pro Baseball 2016;PSV;2016;Sports;Konami Digital Entertainment;0,00;0,00;0,18;0,00;0,18;;;;;;
Star Trek: Legacy;X360;N/A;Simulation;Ubisoft;0,14;0,02;0,00;0,01;0,18;64,00;41,00;5,50;42;Mad Doc Software;E10+
Tekken Tag Tournament 2;WiiU;2012;Fighting;Namco Bandai Games;0,09;0,07;0,01;0,01;0,18;;;;;;
GameBoy Wars;GB;1991;Strategy;Nintendo;0,00;0,00;0,18;0,00;0,18;;;;;;
Amplitude;PS2;2003;Misc;Sony Computer Entertainment;0,09;0,07;0,00;0,02;0,18;86,00;35,00;8,80;26;Harmonix Music Systems;T
Disgaea DS;DS;2008;Role-Playing;Square Enix;0,11;0,01;0,05;0,01;0,18;82,00;32,00;7,50;35;Nippon Ichi Software;T
Gauntlet: Seven Sorrows;XB;2005;Role-Playing;Midway Games;0,14;0,04;0,00;0,01;0,18;61,00;36,00;7,80;4;Midway;T
AirForce Delta Storm;XB;2001;Shooter;Konami Digital Entertainment;0,14;0,04;0,00;0,01;0,18;61,00;21,00;7,10;7;KCE Studios;E
Metal Gear Solid V: The Phantom Pain;X360;2015;Action;Konami Digital Entertainment;0,12;0,04;0,00;0,02;0,18;;;7,20;159;Kojima Productions, Moby Dick Studio;M
Monopoly Party;XB;2002;Misc;Infogrames;0,14;0,04;0,00;0,01;0,18;;;;;;
Fear Effect 2: Retro Helix;PS;2001;Action;Eidos Interactive;0,10;0,07;0,00;0,01;0,18;84,00;15,00;8,90;17;Kronos Digital Entertainment;M
Chaotic: Shadow Warriors;DS;2009;Action;Activision;0,17;0,00;0,00;0,01;0,18;;;tbd;;FUN Labs;E10+
Ninja Gaiden 3;WiiU;2012;Action;Nintendo;0,14;0,03;0,00;0,02;0,18;;;;;;
Atelier Shallie: Alchemists of the Dusk Sea;PS3;2014;Role-Playing;Tecmo Koei;0,06;0,02;0,08;0,02;0,18;76,00;26,00;7,70;44;Gust;E10+
Mahjong: Journey Quest for Tikal;DS;2008;Puzzle;Rondomedia;0,15;0,02;0,00;0,01;0,18;;;tbd;;MumboJumbo;E
Call of Duty: World at War;PC;2008;Shooter;Activision;0,02;0,14;0,00;0,03;0,18;83,00;36,00;7,50;721;Treyarch;M
CSI: Fatal Conspiracy;PS3;2010;Adventure;Ubisoft;0,11;0,05;0,00;0,02;0,18;39,00;5,00;5,60;13;Telltale Games;M
Chocobo no Fushigi Dungeon for WonderSwan;WS;1999;Role-Playing;Namco Bandai Games;0,00;0,00;0,18;0,00;0,18;;;;;;
International Superstar Soccer 2000 (JP weekly sales);N64;1999;Sports;Konami Digital Entertainment;0,00;0,00;0,18;0,00;0,18;;;;;;
Ringling Bros. and Barnum & Bailey Circus;Wii;2009;Action;Take-Two Interactive;0,17;0,00;0,00;0,01;0,18;;;;;;
Klonoa: Door to Phantomile;PS;1997;Platform;Sony Computer Entertainment;0,00;0,00;0,17;0,01;0,18;;;;;;
Vietcong: Purple Haze;PS2;2004;Shooter;Gathering of Developers;0,09;0,07;0,00;0,02;0,18;48,00;11,00;4,30;6;Coyote Developments;M
Atari Anniversary Advance;GBA;2002;Misc;Atari;0,13;0,05;0,00;0,00;0,18;75,00;7,00;tbd;;Digital Eclipse;E
Summer Athletics: The Ultimate Challenge;PS2;2008;Sports;DTP Entertainment;0,00;0,00;0,00;0,18;0,18;;;tbd;;49Games;E
Hatsune Miku and Future Stars: Project Mirai;3DS;2012;Misc;Sega;0,00;0,00;0,18;0,00;0,18;;;;;;
X-Men Origins: Wolverine;PS2;2009;Action;Activision;0,13;0,00;0,00;0,05;0,18;;;6,80;16;Amaze Entertainment;T
Syndicate;X360;2012;Shooter;Electronic Arts;0,10;0,06;0,00;0,02;0,18;74,00;65,00;7,10;174;Starbreeze;M
Zumba Fitness Rush;X360;2012;Sports;505 Games;0,00;0,16;0,00;0,02;0,18;73,00;7,00;6,20;5;Majesco Games, Majesco;E10+
Call of Juarez;X360;2007;Shooter;Ubisoft;0,14;0,02;0,00;0,01;0,18;71,00;37,00;6,90;46;Techland;M
TalkMan (Japan);PSP;2005;Misc;Sony Computer Entertainment;0,00;0,00;0,18;0,00;0,18;;;;;;
Ghostbusters: The Video Game;PSP;2009;Action;Atari;0,16;0,01;0,00;0,02;0,18;54,00;13,00;4,70;13;Red Fly Studio;E10+
Bloody Roar: Primal Fury;GC;2002;Fighting;Activision;0,14;0,04;0,00;0,00;0,18;75,00;27,00;8,50;20;Eighting/Raizing;T
Mega Man Soccer;SNES;1993;Sports;Capcom;0,04;0,01;0,13;0,00;0,18;;;;;;
MotoGP;Wii;2009;Racing;Capcom;0,05;0,11;0,00;0,02;0,18;44,00;10,00;5,40;11;Milestone S.r.l;E
Mushroom Men: The Spore Wars;Wii;2008;Action;SouthPeak Games;0,16;0,01;0,00;0,01;0,18;72,00;37,00;8,70;33;Red Fly Studio;E10+
Saint Seiya: Soldiers' Soul;PS4;2015;Fighting;Namco Bandai Games;0,00;0,12;0,04;0,02;0,18;59,00;30,00;7,80;45;Dimps Corporation;T
Brunswick Pro Bowling;PS3;2010;Sports;505 Games;0,10;0,05;0,00;0,02;0,18;47,00;6,00;tbd;;Farsight Studios;E
LEGO Harry Potter: Years 5-7;PSV;2012;Action;Warner Bros. Interactive Entertainment;0,07;0,07;0,00;0,03;0,18;64,00;19,00;6,80;21;Traveller's Tales;E10+
FIFA Soccer 07;GC;2006;Sports;Electronic Arts;0,14;0,04;0,00;0,00;0,18;;;;;;
Rabbids Party Collection;Wii;2010;Misc;Ubisoft;0,00;0,16;0,00;0,02;0,18;;;;;;
Corpse Party: Blood Drive;PSV;2014;Adventure;Marvelous Interactive;0,08;0,01;0,06;0,03;0,18;60,00;19,00;7,40;58;5pb;M
The Last Airbender;DS;2010;Action;THQ;0,13;0,04;0,00;0,01;0,18;69,00;6,00;7,00;4;THQ;E10+
My Fitness Coach 2: Exercise and Nutrition;Wii;2009;Sports;Black Bean Games;0,13;0,03;0,00;0,01;0,18;;;;;;
Pokémon I Choose You / Squirtle Squad Game Boy Advance Video;GBA;2004;Misc;Nintendo;0,13;0,05;0,00;0,00;0,18;;;;;;
Vampire Savior: The Lord of Vampire;SAT;1998;Fighting;Capcom;0,00;0,00;0,18;0,00;0,18;;;;;;
Backbreaker;X360;N/A;Sports;Unknown;0,17;0,00;0,00;0,01;0,18;54,00;29,00;7,60;68;NaturalMotion;E
UFC Personal Trainer: The Ultimate Fitness System;Wii;2011;Sports;THQ;0,11;0,06;0,00;0,02;0,18;54,00;5,00;tbd;;THQ;E
MotoGP 14 ;PS4;2014;Racing;Milestone S.r.l.;0,04;0,11;0,00;0,03;0,18;73,00;28,00;6,40;26;Milestone S.r.l;E
Shrek SuperSlam;DS;2005;Action;Activision;0,17;0,00;0,00;0,01;0,18;;;;;;
Alone in the Dark;Wii;2008;Adventure;Atari;0,09;0,08;0,00;0,02;0,18;39,00;10,00;4,40;34;Hydravision;M
Super Robot Taisen UX;3DS;2013;Role-Playing;Namco Bandai Games;0,00;0,00;0,18;0,00;0,18;;;;;;
Skylanders Imaginators;WiiU;2016;Platform;Activision;0,09;0,08;0,00;0,02;0,18;76,00;4,00;tbd;;Toys for Bob;E10+
Six Flags Fun Park;DS;2008;Misc;Brash Entertainment;0,17;0,00;0,00;0,01;0,18;34,00;4,00;7,00;4;Brash Entertainment;E
Test Drive Off-Road Wide Open;XB;2001;Racing;Infogrames;0,15;0,03;0,00;0,01;0,18;64,00;21,00;8,30;9;Rockstar San Diego;E
Jeopardy!;DS;2010;Misc;THQ;0,17;0,00;0,00;0,01;0,18;;;;;;
Pro Yaky? Spirits 2011;PS3;2011;Sports;Konami Digital Entertainment;0,00;0,00;0,18;0,00;0,18;;;;;;
Doctor Who: Return to Earth;Wii;2010;Adventure;Asylum Entertainment;0,00;0,16;0,00;0,02;0,18;;;;;;
Battle Commander: Hachibushu Shura no Heihou;SNES;1991;Strategy;Banpresto;0,00;0,00;0,18;0,00;0,18;;;;;;
WWE All Stars;PSP;2011;Fighting;THQ;0,12;0,04;0,00;0,03;0,18;70,00;4,00;6,60;5;THQ;T
Jampack Vol. 1;PS;1996;Misc;Sony Computer Entertainment;0,10;0,07;0,00;0,01;0,18;;;;;;
Bad Boys: Miami Takedown;XB;2004;Shooter;Empire Interactive;0,14;0,04;0,00;0,01;0,18;35,00;20,00;5,90;9;Blitz Games;M
Valhalla Knights 3;PSV;2013;Role-Playing;Xseed Games;0,04;0,01;0,12;0,01;0,18;48,00;19,00;6,80;56;K2;M
Mega Man X: Command Mission;PS2;2004;Role-Playing;Capcom;0,09;0,07;0,00;0,02;0,18;69,00;27,00;7,10;18;Valuewave Co.,Ltd.;E
Tokyo Xtreme Racer DRIFT;PS2;2003;Racing;Genki;0,09;0,07;0,00;0,02;0,18;59,00;13,00;8,60;15;Genki;E
Moon;PS;1997;Adventure;ASCII Entertainment;0,00;0,00;0,17;0,01;0,18;;;;;;
The Chronicles of Narnia: The Lion, The Witch and The Wardrobe;DS;2005;Action;Disney Interactive Studios;0,15;0,01;0,00;0,01;0,18;65,00;20,00;7,50;4;Amaze Entertainment;E10+
Cabela's Big Game Hunter 2005 Adventures;XB;2004;Sports;Activision;0,13;0,04;0,00;0,01;0,18;65,00;5,00;8,30;6;FUN Labs;T
Re-Volt;N64;1999;Racing;Acclaim Entertainment;0,14;0,04;0,00;0,00;0,18;;;;;;
Sesame Street: Elmo's Letter Adventure;N64;1999;Misc;NewKidCo;0,14;0,04;0,00;0,00;0,18;;;;;;
Senran Kagura: Estival Versus;PSV;2015;Action;Marvelous Interactive;0,04;0,02;0,09;0,02;0,18;71,00;4,00;7,40;34;Marvelous Inc.;M
Might & Magic: Clash of Heroes;DS;2009;Role-Playing;Ubisoft;0,15;0,02;0,00;0,01;0,18;;;;;;
GRID Autosport;PS3;2014;Racing;Codemasters;0,05;0,09;0,01;0,03;0,18;75,00;35,00;6,80;62;Codemasters;E
Gokujou Parodius;SNES;1994;Shooter;Konami Digital Entertainment;0,00;0,00;0,18;0,00;0,18;;;;;;
Half-Minute Hero;PSP;2009;Role-Playing;Rising Star Games;0,08;0,01;0,07;0,01;0,18;84,00;41,00;7,80;38;Opus;E10+
Gauntlet: Dark Legacy;GC;2002;Action;Midway Games;0,14;0,04;0,00;0,00;0,18;60,00;20,00;9,10;16;Midway;T
A.C.E.: Another Century's Episode 2;PS2;2006;Simulation;Banpresto;0,00;0,00;0,18;0,00;0,18;;;;;;
The Chronicles of Narnia: Prince Caspian;X360;2008;Action;Disney Interactive Studios;0,16;0,01;0,00;0,01;0,18;56,00;24,00;7,50;13;Traveller's Tales;T
Company of Heroes: Anthology;PC;2009;Strategy;THQ;0,00;0,15;0,00;0,03;0,18;;;;;;
Shadow The Hedgehog;XB;2005;Platform;Sega;0,13;0,04;0,00;0,01;0,18;49,00;24,00;5,50;36;Sega;E10+
Daigasso! Band Brothers P;3DS;2013;Misc;Nintendo;0,00;0,00;0,18;0,00;0,18;;;;;;
Batman: Vengeance;GBA;2001;Adventure;Ubisoft;0,13;0,05;0,00;0,00;0,18;68,00;8,00;tbd;;Ubisoft Montreal;E
Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou;DC;2000;Sports;Sega;0,00;0,00;0,18;0,00;0,18;;;;;;
The Adventures of Cookie & Cream;PS2;2000;Puzzle;Empire Interactive;0,09;0,07;0,00;0,02;0,18;;;;;;
World of Outlaws: Sprint Cars;X360;2010;Racing;THQ;0,17;0,00;0,00;0,01;0,18;57,00;4,00;8,10;10;Big Ant Studios;E
Van Helsing;XB;2007;Action;Activision;0,13;0,04;0,00;0,01;0,18;63,00;32,00;7,60;8;Saffire;T
Grand Slam Tennis 2;X360;2012;Sports;Electronic Arts;0,10;0,06;0,00;0,02;0,18;71,00;45,00;5,10;14;EA Sports;E
Ben 10 Ultimate Alien: Cosmic Destruction;X360;2010;Platform;D3Publisher;0,10;0,06;0,00;0,02;0,18;51,00;5,00;5,30;4;Papaya Studios;E10+
Pure Futbol;X360;2010;Sports;Ubisoft;0,08;0,08;0,00;0,02;0,18;38,00;20,00;7,90;29;Ubisoft Vancouver;E
Spider-Man: Friend or Foe;PSP;2007;Action;Activision;0,16;0,00;0,00;0,01;0,18;58,00;7,00;4,40;9;Artificial Mind and Movement;E10+
Sing4: The Hits Edition;Wii;2011;Misc;Crave Entertainment;0,17;0,00;0,00;0,01;0,18;;;tbd;;Crave;T
Gun;GC;2005;Shooter;Activision;0,14;0,04;0,00;0,00;0,18;77,00;27,00;8,60;8;Neversoft Entertainment;M
SoulCalibur Legends;Wii;2007;Action;Namco Bandai Games;0,16;0,01;0,00;0,01;0,18;52,00;35,00;5,70;24;Namco Bandai Games;T
Rio;Wii;2011;Misc;THQ;0,13;0,03;0,00;0,01;0,18;;;tbd;;Eurocom Entertainment Software;E10+
F1 Challenge;SAT;1994;Racing;Sega;0,00;0,00;0,18;0,00;0,18;;;;;;
Squeeballs Party;Wii;2009;Puzzle;Performance Designed Products;0,17;0,00;0,00;0,01;0,18;59,00;16,00;tbd;;Performance Designed Products;E10+
Metal Gear Ac!d 2;PSP;2005;Strategy;Konami Digital Entertainment;0,11;0,00;0,05;0,01;0,18;;;;;;
Shadow Madness;PS;1999;Action;Crave Entertainment;0,10;0,07;0,00;0,01;0,18;;;;;;
Aliens: Colonial Marines;PC;2013;Shooter;Sega;0,10;0,06;0,00;0,02;0,18;45,00;40,00;3,50;1156;Gearbox Software;M
Tiger Woods PGA Tour 2004;GBA;2003;Sports;Electronic Arts;0,13;0,05;0,00;0,00;0,18;75,00;5,00;7,50;4;Backbone Emeryville;E
The Game of Life / Yahtzee / Payday;GBA;2005;Misc;Zoo Digital Publishing;0,13;0,05;0,00;0,00;0,18;;;;;;
FIFA Soccer 11;PC;2010;Sports;Electronic Arts;0,00;0,14;0,00;0,04;0,18;83,00;16,00;7,70;102;EA Sports;E
American Chopper 2: Full Throttle;PS2;2005;Racing;Zoo Digital Publishing;0,09;0,07;0,00;0,02;0,18;;;8,10;9;Creat Studios;T
Borderlands;PC;2009;Shooter;Take-Two Interactive;0,01;0,14;0,00;0,03;0,18;81,00;37,00;7,80;1363;Gearbox Software;M
de Blob 2;Wii;2011;Platform;THQ;0,11;0,06;0,00;0,02;0,18;79,00;20,00;8,10;26;Blue Tongue Entertainment;E10+
Silent Hill 4: The Room;XB;2004;Action;Konami Digital Entertainment;0,14;0,04;0,00;0,01;0,18;76,00;43,00;8,30;26;KCET;M
Commandos 2: Men of Courage;PS2;2002;Strategy;Eidos Interactive;0,09;0,07;0,00;0,02;0,18;67,00;19,00;6,80;11;Pyro Studios;T
Remember Me;X360;2013;Action;Capcom;0,10;0,06;0,00;0,02;0,18;70,00;42,00;7,50;267;DONTNOD Entertainment;M
Brink;PC;2011;Shooter;Bethesda Softworks;0,06;0,09;0,00;0,03;0,18;70,00;38,00;6,00;547;Splash Damage;T
FIFA Soccer 2002;GC;2001;Sports;Electronic Arts;0,14;0,04;0,00;0,00;0,18;81,00;13,00;8,00;9;EA Sports;E
Pro Evolution Soccer 2013;3DS;2012;Sports;Konami Digital Entertainment;0,05;0,02;0,10;0,01;0,18;;;;;;
Atari Anniversary Edition Redux;PS;2000;Misc;Infogrames;0,10;0,07;0,00;0,01;0,18;72,00;5,00;;;Digital Eclipse;E
Lips: Party Classics;X360;2010;Misc;Microsoft Game Studios;0,05;0,11;0,00;0,02;0,18;69,00;10,00;tbd;;iNiS;T
Toukiden: The Age of Demons;PSP;2013;Action;Tecmo Koei;0,00;0,00;0,18;0,00;0,18;;;;;;
Fireblade;PS2;2002;Action;Midway Games;0,09;0,07;0,00;0,02;0,18;;;;;;
Disney's Tarzan Untamed;GC;2001;Platform;Ubisoft;0,14;0,04;0,00;0,00;0,18;61,00;11,00;7,40;8;Ubisoft Montreal;E
Brunswick Circuit Pro Bowling;PS;1998;Sports;THQ;0,10;0,07;0,00;0,01;0,18;;;;;;
Marvel Super Hero Squad: Comic Combat;Wii;2011;Action;THQ;0,14;0,03;0,00;0,01;0,18;;;tbd;;THQ;E10+
Trinity Universe;PS3;2009;Role-Playing;Nippon Ichi Software;0,07;0,05;0,03;0,02;0,18;62,00;25,00;7,20;28;Gust, Idea Factory;T
Payday 2;XOne;2015;Shooter;505 Games;0,09;0,07;0,00;0,02;0,18;;;;;;
Pirates: Hunt For Blackbeard's Booty;Wii;2008;Adventure;Activision;0,08;0,08;0,00;0,02;0,18;;;tbd;;Activision;E
Cabela's Dangerous Hunts 2009;PS2;2008;Sports;Activision Value;0,09;0,07;0,00;0,02;0,18;;;9,20;5;FUN Labs;T
Senran Kagura: Estival Versus;PS4;2015;Action;Marvelous Interactive;0,08;0,00;0,08;0,02;0,18;67,00;25,00;8,00;96;Marvelous Inc.;M
Ball Breakers;PS;2000;Action;Take-Two Interactive;0,10;0,07;0,00;0,01;0,18;68,00;10,00;5,30;4;Lost Toys;E
Mobile Suit Gundam Seed Destiny: Generation of C.E.;PS2;2005;Action;Namco Bandai Games;0,00;0,00;0,18;0,00;0,18;;;;;;
Splatterhouse;X360;2010;Action;Namco Bandai Games;0,14;0,03;0,00;0,01;0,18;62,00;51,00;7,60;60;Namco Bandai Games America, Namco Bandai Games;M
EyeToy: Groove;PS2;2003;Misc;Sony Computer Entertainment;0,09;0,07;0,00;0,02;0,18;73,00;34,00;8,00;5;SCEE;E
You Don't Know Jack;PS3;2011;Misc;THQ;0,16;0,00;0,00;0,01;0,18;82,00;11,00;7,30;18;Jellyvision, Iron Galaxy Studios;T
Chuck E. Cheese's Party Games;DS;2010;Misc;UFO Interactive;0,17;0,00;0,00;0,01;0,18;;;tbd;;UFO Interactive;E
Twisted Metal: Small Brawl;PS;N/A;Action;Unknown;0,10;0,07;0,00;0,01;0,18;51,00;14,00;7,60;49;Incognito Inc.;T
Otomedius Excellent;X360;N/A;Shooter;Unknown;0,13;0,00;0,04;0,01;0,18;48,00;8,00;8,10;16;Konami;T
Charlie and the Chocolate Factory;GC;2005;Adventure;Global Star;0,14;0,04;0,00;0,00;0,18;39,00;16,00;3,20;6;High Voltage Software, Backbone Entertainment;E
Armored Core: Last Raven;PS2;2005;Simulation;505 Games;0,05;0,04;0,08;0,01;0,18;59,00;16,00;8,90;14;From Software;T
Burnout Legends;DS;2005;Racing;Electronic Arts;0,15;0,02;0,00;0,01;0,18;38,00;12,00;6,00;59;Visual Impact;E
Tomb Raider: Underworld;PS2;2009;Action;Eidos Interactive;0,09;0,04;0,00;0,05;0,18;;;5,80;30;Crystal Dynamics;T
College Hoops 2K7;PS3;2007;Sports;Take-Two Interactive;0,16;0,00;0,00;0,01;0,18;81,00;9,00;7,10;8;2K Sports;E
Hello Kitty: Birthday Adventures;DS;2010;Adventure;Namco Bandai Games;0,06;0,10;0,00;0,02;0,18;;;tbd;;OneNine Studios;E
All Grown Up! Express Yourself;GBA;2004;Misc;THQ;0,13;0,05;0,00;0,00;0,18;;;;;;
Escape The Museum;DS;2010;Adventure;Astragon;0,04;0,12;0,00;0,02;0,18;;;tbd;;Gogii Games;E
K-1 World Grand Prix;PS2;2002;Sports;Konami Digital Entertainment;0,04;0,03;0,10;0,01;0,18;67,00;24,00;9,00;7;Konami;T
Kidou Senshi Gundam: Senjou no Kizuna Portable;PSP;2009;Strategy;Namco Bandai Games;0,00;0,00;0,18;0,00;0,18;;;;;;
Super Robot Taisen A Portable;PSP;2008;Strategy;Namco Bandai Games;0,00;0,00;0,18;0,00;0,18;;;;;;
Juiced;XB;2005;Racing;THQ;0,13;0,04;0,00;0,01;0,18;68,00;39,00;9,10;15;Juice Games;T
